DATA_RICOVERO;REGIME;SEDE;TIPO_RICOVERO;NUMERO_RICOVERI
03/07/2023;ORDINARIO;MAGENTA;Programmato;12
03/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;6
03/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;2
03/07/2023;DAY HOSPITAL;LEGNANO;Programmato;12
03/07/2023;DAY HOSPITAL;MAGENTA;Programmato;7
03/07/2023;BIC;ABBIATEGRASSO;Programmato;11
03/07/2023;BIC;CUGGIONO;Programmato;6
03/07/2023;BIC;LEGNANO;Programmato;16
03/07/2023;MAC;CUGGIONO;Programmato;1
03/07/2023;MAC;LEGNANO;Programmato;6
03/07/2023;MAC;MAGENTA;Programmato;6
04/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;5
04/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
04/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
04/07/2023;ORDINARIO;CUGGIONO;Programmato;7
04/07/2023;ORDINARIO;LEGNANO;Programmato;35
04/07/2023;ORDINARIO;LEGNANO;Da Ps;30
04/07/2023;ORDINARIO;MAGENTA;Da Ps;16
04/07/2023;ORDINARIO;MAGENTA;Programmato;13
04/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
04/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;4
04/07/2023;DAY HOSPITAL;LEGNANO;Programmato;8
04/07/2023;DAY HOSPITAL;MAGENTA;Programmato;2
04/07/2023;BIC;ABBIATEGRASSO;Programmato;9
04/07/2023;BIC;CUGGIONO;Programmato;6
04/07/2023;BIC;LEGNANO;Programmato;3
04/07/2023;BIC;MAGENTA;Programmato;1
04/07/2023;MAC;CUGGIONO;Programmato;6
04/07/2023;MAC;LEGNANO;Programmato;5
04/07/2023;MAC;MAGENTA;Programmato;2
05/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
05/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
05/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
05/07/2023;ORDINARIO;LEGNANO;Programmato;30
05/07/2023;ORDINARIO;LEGNANO;Da Ps;28
05/07/2023;ORDINARIO;MAGENTA;Programmato;11
05/07/2023;ORDINARIO;MAGENTA;Da Ps;20
05/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;6
05/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;7
05/07/2023;DAY HOSPITAL;LEGNANO;Programmato;17
05/07/2023;DAY HOSPITAL;MAGENTA;Programmato;10
05/07/2023;BIC;ABBIATEGRASSO;Programmato;12
05/07/2023;BIC;CUGGIONO;Programmato;8
05/07/2023;BIC;LEGNANO;Programmato;10
05/07/2023;MAC;CUGGIONO;Programmato;4
05/07/2023;MAC;LEGNANO;Programmato;5
05/07/2023;MAC;MAGENTA;Programmato;2
06/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
06/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
06/07/2023;ORDINARIO;CUGGIONO;Programmato;5
06/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
06/07/2023;ORDINARIO;LEGNANO;Da Ps;35
06/07/2023;ORDINARIO;LEGNANO;Programmato;32
06/07/2023;ORDINARIO;MAGENTA;Da Ps;14
06/07/2023;ORDINARIO;MAGENTA;Programmato;7
06/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
06/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;1
06/07/2023;DAY HOSPITAL;LEGNANO;Programmato;13
06/07/2023;DAY HOSPITAL;MAGENTA;Programmato;10
06/07/2023;BIC;ABBIATEGRASSO;Programmato;7
06/07/2023;BIC;CUGGIONO;Programmato;6
06/07/2023;BIC;LEGNANO;Programmato;6
06/07/2023;MAC;CUGGIONO;Programmato;1
06/07/2023;MAC;LEGNANO;Programmato;3
06/07/2023;MAC;MAGENTA;Programmato;4
07/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
07/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
07/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
07/07/2023;ORDINARIO;CUGGIONO;Programmato;1
07/07/2023;ORDINARIO;LEGNANO;Da Ps;22
07/07/2023;ORDINARIO;LEGNANO;Programmato;16
07/07/2023;ORDINARIO;MAGENTA;Programmato;7
07/07/2023;ORDINARIO;MAGENTA;Da Ps;21
07/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;4
07/07/2023;DAY HOSPITAL;LEGNANO;Programmato;7
07/07/2023;DAY HOSPITAL;MAGENTA;Programmato;7
07/07/2023;BIC;ABBIATEGRASSO;Programmato;8
07/07/2023;BIC;CUGGIONO;Programmato;5
07/07/2023;BIC;LEGNANO;Programmato;19
07/07/2023;MAC;ABBIATEGRASSO;Programmato;2
07/07/2023;MAC;CUGGIONO;Programmato;2
07/07/2023;MAC;LEGNANO;Programmato;4
07/07/2023;MAC;MAGENTA;Programmato;4
08/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
08/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
08/07/2023;ORDINARIO;CUGGIONO;Programmato;1
08/07/2023;ORDINARIO;LEGNANO;Programmato;10
08/07/2023;ORDINARIO;LEGNANO;Da Ps;21
08/07/2023;ORDINARIO;MAGENTA;Da Ps;17
08/07/2023;ORDINARIO;MAGENTA;Programmato;4
09/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
09/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
09/07/2023;ORDINARIO;LEGNANO;Programmato;17
09/07/2023;ORDINARIO;LEGNANO;Da Ps;25
09/07/2023;ORDINARIO;MAGENTA;Da Ps;12
09/07/2023;ORDINARIO;MAGENTA;Programmato;7
10/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
10/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
10/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
10/07/2023;ORDINARIO;CUGGIONO;Programmato;1
10/07/2023;ORDINARIO;LEGNANO;Da Ps;22
10/07/2023;ORDINARIO;LEGNANO;Programmato;33
10/07/2023;ORDINARIO;MAGENTA;Programmato;12
10/07/2023;ORDINARIO;MAGENTA;Da Ps;13
10/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
10/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;4
10/07/2023;DAY HOSPITAL;LEGNANO;Programmato;11
10/07/2023;DAY HOSPITAL;MAGENTA;Programmato;12
10/07/2023;BIC;ABBIATEGRASSO;Programmato;10
10/07/2023;BIC;CUGGIONO;Programmato;6
10/07/2023;BIC;LEGNANO;Programmato;10
10/07/2023;MAC;CUGGIONO;Programmato;1
10/07/2023;MAC;LEGNANO;Programmato;13
10/07/2023;MAC;MAGENTA;Programmato;3
11/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
11/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;3
11/07/2023;ORDINARIO;CUGGIONO;Programmato;2
11/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
11/07/2023;ORDINARIO;LEGNANO;Da Ps;29
11/07/2023;ORDINARIO;LEGNANO;Programmato;43
11/07/2023;ORDINARIO;MAGENTA;Da Ps;17
11/07/2023;ORDINARIO;MAGENTA;Programmato;9
11/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;9
11/07/2023;DAY HOSPITAL;LEGNANO;Programmato;9
11/07/2023;DAY HOSPITAL;MAGENTA;Programmato;7
11/07/2023;BIC;ABBIATEGRASSO;Programmato;10
11/07/2023;BIC;CUGGIONO;Programmato;7
11/07/2023;BIC;LEGNANO;Programmato;1
11/07/2023;MAC;CUGGIONO;Programmato;3
11/07/2023;MAC;LEGNANO;Programmato;8
11/07/2023;MAC;MAGENTA;Programmato;4
12/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;3
12/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
12/07/2023;ORDINARIO;CUGGIONO;Da Ps;3
12/07/2023;ORDINARIO;CUGGIONO;Programmato;1
12/07/2023;ORDINARIO;LEGNANO;Da Ps;29
12/07/2023;ORDINARIO;LEGNANO;Programmato;29
12/07/2023;ORDINARIO;MAGENTA;Da Ps;18
12/07/2023;ORDINARIO;MAGENTA;Programmato;16
12/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
12/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;5
12/07/2023;DAY HOSPITAL;LEGNANO;Programmato;17
12/07/2023;DAY HOSPITAL;MAGENTA;Programmato;3
12/07/2023;BIC;ABBIATEGRASSO;Programmato;10
12/07/2023;BIC;CUGGIONO;Programmato;9
12/07/2023;BIC;LEGNANO;Programmato;10
12/07/2023;MAC;LEGNANO;Programmato;4
12/07/2023;MAC;MAGENTA;Programmato;2
13/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
13/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;4
13/07/2023;ORDINARIO;CUGGIONO;Programmato;1
13/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
13/07/2023;ORDINARIO;LEGNANO;Da Ps;25
13/07/2023;ORDINARIO;LEGNANO;Programmato;38
13/07/2023;ORDINARIO;MAGENTA;Programmato;14
13/07/2023;ORDINARIO;MAGENTA;Da Ps;14
13/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
13/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;6
13/07/2023;DAY HOSPITAL;LEGNANO;Programmato;16
13/07/2023;DAY HOSPITAL;MAGENTA;Programmato;6
13/07/2023;BIC;ABBIATEGRASSO;Programmato;10
13/07/2023;BIC;CUGGIONO;Programmato;11
13/07/2023;BIC;LEGNANO;Programmato;8
13/07/2023;MAC;CUGGIONO;Programmato;5
13/07/2023;MAC;LEGNANO;Programmato;7
13/07/2023;MAC;MAGENTA;Programmato;3
14/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
14/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
14/07/2023;ORDINARIO;CUGGIONO;Programmato;3
14/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
14/07/2023;ORDINARIO;LEGNANO;Da Ps;27
14/07/2023;ORDINARIO;LEGNANO;Programmato;16
14/07/2023;ORDINARIO;MAGENTA;Da Ps;12
14/07/2023;ORDINARIO;MAGENTA;Programmato;11
14/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;5
14/07/2023;DAY HOSPITAL;LEGNANO;Programmato;9
14/07/2023;DAY HOSPITAL;MAGENTA;Programmato;3
14/07/2023;BIC;ABBIATEGRASSO;Programmato;10
14/07/2023;BIC;CUGGIONO;Programmato;2
14/07/2023;BIC;LEGNANO;Programmato;13
14/07/2023;MAC;ABBIATEGRASSO;Programmato;1
14/07/2023;MAC;CUGGIONO;Programmato;1
14/07/2023;MAC;LEGNANO;Programmato;4
14/07/2023;MAC;MAGENTA;Programmato;1
15/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
15/07/2023;ORDINARIO;CUGGIONO;Programmato;1
15/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
15/07/2023;ORDINARIO;LEGNANO;Da Ps;20
15/07/2023;ORDINARIO;LEGNANO;Programmato;5
15/07/2023;ORDINARIO;MAGENTA;Programmato;2
15/07/2023;ORDINARIO;MAGENTA;Da Ps;12
16/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
16/07/2023;ORDINARIO;LEGNANO;Programmato;7
16/07/2023;ORDINARIO;LEGNANO;Da Ps;17
16/07/2023;ORDINARIO;MAGENTA;Da Ps;21
16/07/2023;ORDINARIO;MAGENTA;Programmato;5
17/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
17/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;4
17/07/2023;ORDINARIO;CUGGIONO;Da Ps;3
17/07/2023;ORDINARIO;CUGGIONO;Programmato;1
17/07/2023;ORDINARIO;LEGNANO;Da Ps;27
17/07/2023;ORDINARIO;LEGNANO;Programmato;23
17/07/2023;ORDINARIO;MAGENTA;Da Ps;25
17/07/2023;ORDINARIO;MAGENTA;Programmato;15
17/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;4
17/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;3
17/07/2023;DAY HOSPITAL;LEGNANO;Programmato;10
17/07/2023;DAY HOSPITAL;MAGENTA;Programmato;4
17/07/2023;BIC;ABBIATEGRASSO;Programmato;10
17/07/2023;BIC;CUGGIONO;Programmato;5
17/07/2023;BIC;LEGNANO;Programmato;15
17/07/2023;BIC;MAGENTA;Programmato;1
17/07/2023;MAC;ABBIATEGRASSO;Programmato;1
17/07/2023;MAC;CUGGIONO;Programmato;1
17/07/2023;MAC;LEGNANO;Programmato;10
17/07/2023;MAC;MAGENTA;Programmato;5
18/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;3
18/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
18/07/2023;ORDINARIO;CUGGIONO;Programmato;4
18/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
18/07/2023;ORDINARIO;LEGNANO;Da Ps;26
18/07/2023;ORDINARIO;LEGNANO;Programmato;30
18/07/2023;ORDINARIO;MAGENTA;Da Ps;18
18/07/2023;ORDINARIO;MAGENTA;Programmato;12
18/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;8
18/07/2023;DAY HOSPITAL;LEGNANO;Programmato;2
18/07/2023;DAY HOSPITAL;MAGENTA;Programmato;9
18/07/2023;BIC;ABBIATEGRASSO;Programmato;10
18/07/2023;BIC;CUGGIONO;Programmato;7
18/07/2023;MAC;LEGNANO;Programmato;6
18/07/2023;MAC;MAGENTA;Programmato;3
19/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
19/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
19/07/2023;ORDINARIO;CUGGIONO;Programmato;3
19/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
19/07/2023;ORDINARIO;LEGNANO;Da Ps;26
19/07/2023;ORDINARIO;LEGNANO;Programmato;15
19/07/2023;ORDINARIO;MAGENTA;Programmato;12
19/07/2023;ORDINARIO;MAGENTA;Da Ps;12
19/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;2
19/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;9
19/07/2023;DAY HOSPITAL;LEGNANO;Programmato;10
19/07/2023;DAY HOSPITAL;MAGENTA;Programmato;7
19/07/2023;BIC;ABBIATEGRASSO;Programmato;11
19/07/2023;BIC;CUGGIONO;Programmato;6
19/07/2023;BIC;LEGNANO;Programmato;12
19/07/2023;BIC;MAGENTA;Programmato;1
19/07/2023;MAC;CUGGIONO;Programmato;2
19/07/2023;MAC;MAGENTA;Programmato;3
20/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;3
20/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
20/07/2023;ORDINARIO;CUGGIONO;Programmato;3
20/07/2023;ORDINARIO;CUGGIONO;Da Ps;4
20/07/2023;ORDINARIO;LEGNANO;Programmato;22
20/07/2023;ORDINARIO;LEGNANO;Da Ps;23
20/07/2023;ORDINARIO;MAGENTA;Da Ps;18
20/07/2023;ORDINARIO;MAGENTA;Programmato;7
20/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
20/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;7
20/07/2023;DAY HOSPITAL;LEGNANO;Programmato;12
20/07/2023;DAY HOSPITAL;MAGENTA;Programmato;6
20/07/2023;BIC;ABBIATEGRASSO;Programmato;14
20/07/2023;BIC;CUGGIONO;Programmato;7
20/07/2023;BIC;LEGNANO;Programmato;2
20/07/2023;MAC;CUGGIONO;Programmato;3
20/07/2023;MAC;LEGNANO;Programmato;2
21/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
21/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
21/07/2023;ORDINARIO;CUGGIONO;Programmato;1
21/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
21/07/2023;ORDINARIO;LEGNANO;Da Ps;30
21/07/2023;ORDINARIO;LEGNANO;Programmato;15
21/07/2023;ORDINARIO;MAGENTA;Programmato;12
21/07/2023;ORDINARIO;MAGENTA;Da Ps;15
21/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;6
21/07/2023;DAY HOSPITAL;LEGNANO;Programmato;12
21/07/2023;DAY HOSPITAL;MAGENTA;Programmato;3
21/07/2023;BIC;ABBIATEGRASSO;Programmato;9
21/07/2023;BIC;CUGGIONO;Programmato;13
21/07/2023;BIC;LEGNANO;Programmato;9
21/07/2023;MAC;ABBIATEGRASSO;Programmato;1
21/07/2023;MAC;CUGGIONO;Programmato;2
21/07/2023;MAC;LEGNANO;Programmato;4
21/07/2023;MAC;MAGENTA;Programmato;4
22/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
22/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
22/07/2023;ORDINARIO;LEGNANO;Da Ps;28
22/07/2023;ORDINARIO;LEGNANO;Programmato;4
22/07/2023;ORDINARIO;MAGENTA;Da Ps;15
22/07/2023;ORDINARIO;MAGENTA;Programmato;5
23/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
23/07/2023;ORDINARIO;LEGNANO;Programmato;17
23/07/2023;ORDINARIO;LEGNANO;Da Ps;18
23/07/2023;ORDINARIO;MAGENTA;Da Ps;18
23/07/2023;ORDINARIO;MAGENTA;Programmato;3
24/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
24/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
24/07/2023;ORDINARIO;CUGGIONO;Programmato;4
24/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
24/07/2023;ORDINARIO;LEGNANO;Da Ps;36
24/07/2023;ORDINARIO;LEGNANO;Programmato;28
24/07/2023;ORDINARIO;MAGENTA;Programmato;11
24/07/2023;ORDINARIO;MAGENTA;Da Ps;15
24/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
24/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;5
24/07/2023;DAY HOSPITAL;LEGNANO;Programmato;12
24/07/2023;DAY HOSPITAL;MAGENTA;Programmato;6
24/07/2023;BIC;ABBIATEGRASSO;Programmato;9
24/07/2023;BIC;LEGNANO;Programmato;17
24/07/2023;MAC;CUGGIONO;Programmato;1
24/07/2023;MAC;LEGNANO;Programmato;6
24/07/2023;MAC;MAGENTA;Programmato;4
25/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
25/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
25/07/2023;ORDINARIO;CUGGIONO;Da Ps;3
25/07/2023;ORDINARIO;CUGGIONO;Programmato;4
25/07/2023;ORDINARIO;LEGNANO;Programmato;30
25/07/2023;ORDINARIO;LEGNANO;Da Ps;25
25/07/2023;ORDINARIO;MAGENTA;Programmato;15
25/07/2023;ORDINARIO;MAGENTA;Da Ps;20
25/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;10
25/07/2023;DAY HOSPITAL;LEGNANO;Programmato;8
25/07/2023;DAY HOSPITAL;MAGENTA;Programmato;7
25/07/2023;BIC;ABBIATEGRASSO;Programmato;10
25/07/2023;BIC;CUGGIONO;Programmato;7
25/07/2023;MAC;LEGNANO;Programmato;1
25/07/2023;MAC;MAGENTA;Programmato;1
26/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;3
26/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
26/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
26/07/2023;ORDINARIO;CUGGIONO;Programmato;2
26/07/2023;ORDINARIO;LEGNANO;Programmato;28
26/07/2023;ORDINARIO;LEGNANO;Da Ps;24
26/07/2023;ORDINARIO;MAGENTA;Programmato;17
26/07/2023;ORDINARIO;MAGENTA;Da Ps;13
26/07/2023;DAY HOSPITAL;LEGNANO;Programmato;12
26/07/2023;DAY HOSPITAL;MAGENTA;Programmato;4
26/07/2023;BIC;ABBIATEGRASSO;Programmato;15
26/07/2023;BIC;CUGGIONO;Programmato;9
26/07/2023;BIC;LEGNANO;Programmato;10
26/07/2023;MAC;CUGGIONO;Programmato;4
26/07/2023;MAC;LEGNANO;Programmato;5
26/07/2023;MAC;MAGENTA;Programmato;4
27/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;4
27/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
27/07/2023;ORDINARIO;CUGGIONO;Programmato;2
27/07/2023;ORDINARIO;CUGGIONO;Da Ps;3
27/07/2023;ORDINARIO;LEGNANO;Programmato;23
27/07/2023;ORDINARIO;LEGNANO;Da Ps;27
27/07/2023;ORDINARIO;MAGENTA;Da Ps;18
27/07/2023;ORDINARIO;MAGENTA;Programmato;9
27/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
27/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;4
27/07/2023;DAY HOSPITAL;LEGNANO;Programmato;15
27/07/2023;DAY HOSPITAL;MAGENTA;Programmato;3
27/07/2023;BIC;ABBIATEGRASSO;Programmato;13
27/07/2023;BIC;CUGGIONO;Programmato;7
27/07/2023;BIC;LEGNANO;Programmato;1
27/07/2023;BIC;MAGENTA;Programmato;1
27/07/2023;MAC;CUGGIONO;Programmato;1
27/07/2023;MAC;LEGNANO;Programmato;3
28/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;2
28/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
28/07/2023;ORDINARIO;CUGGIONO;Da Ps;3
28/07/2023;ORDINARIO;CUGGIONO;Programmato;5
28/07/2023;ORDINARIO;LEGNANO;Programmato;11
28/07/2023;ORDINARIO;LEGNANO;Da Ps;25
28/07/2023;ORDINARIO;MAGENTA;Da Ps;22
28/07/2023;ORDINARIO;MAGENTA;Programmato;12
28/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;3
28/07/2023;DAY HOSPITAL;LEGNANO;Programmato;8
28/07/2023;BIC;ABBIATEGRASSO;Programmato;1
28/07/2023;BIC;CUGGIONO;Programmato;4
28/07/2023;BIC;LEGNANO;Programmato;13
28/07/2023;BIC;MAGENTA;Programmato;5
28/07/2023;MAC;LEGNANO;Programmato;2
28/07/2023;MAC;MAGENTA;Programmato;5
29/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
29/07/2023;ORDINARIO;CUGGIONO;Da Ps;1
29/07/2023;ORDINARIO;LEGNANO;Da Ps;25
29/07/2023;ORDINARIO;LEGNANO;Programmato;2
29/07/2023;ORDINARIO;MAGENTA;Programmato;2
29/07/2023;ORDINARIO;MAGENTA;Da Ps;14
30/07/2023;ORDINARIO;CUGGIONO;Da Ps;3
30/07/2023;ORDINARIO;LEGNANO;Programmato;12
30/07/2023;ORDINARIO;LEGNANO;Da Ps;9
30/07/2023;ORDINARIO;MAGENTA;Programmato;5
30/07/2023;ORDINARIO;MAGENTA;Da Ps;16
31/07/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
31/07/2023;ORDINARIO;ABBIATEGRASSO;Programmato;3
31/07/2023;ORDINARIO;CUGGIONO;Programmato;2
31/07/2023;ORDINARIO;CUGGIONO;Da Ps;2
31/07/2023;ORDINARIO;LEGNANO;Da Ps;22
31/07/2023;ORDINARIO;LEGNANO;Programmato;25
31/07/2023;ORDINARIO;MAGENTA;Programmato;6
31/07/2023;ORDINARIO;MAGENTA;Da Ps;12
31/07/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;5
31/07/2023;DAY HOSPITAL;CUGGIONO;Programmato;5
31/07/2023;DAY HOSPITAL;LEGNANO;Programmato;8
31/07/2023;DAY HOSPITAL;MAGENTA;Programmato;8
31/07/2023;BIC;ABBIATEGRASSO;Programmato;10
31/07/2023;BIC;LEGNANO;Programmato;10
31/07/2023;MAC;LEGNANO;Programmato;5
31/07/2023;MAC;MAGENTA;Programmato;7
01/08/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
01/08/2023;ORDINARIO;CUGGIONO;Da Ps;3
01/08/2023;ORDINARIO;CUGGIONO;Programmato;4
01/08/2023;ORDINARIO;LEGNANO;Programmato;22
01/08/2023;ORDINARIO;LEGNANO;Da Ps;20
01/08/2023;ORDINARIO;MAGENTA;Da Ps;23
01/08/2023;ORDINARIO;MAGENTA;Programmato;10
01/08/2023;DAY HOSPITAL;CUGGIONO;Programmato;7
01/08/2023;DAY HOSPITAL;LEGNANO;Programmato;2
01/08/2023;DAY HOSPITAL;MAGENTA;Programmato;1
01/08/2023;BIC;ABBIATEGRASSO;Programmato;10
01/08/2023;MAC;CUGGIONO;Programmato;2
01/08/2023;MAC;LEGNANO;Programmato;5
01/08/2023;MAC;MAGENTA;Programmato;2
02/08/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
02/08/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;1
02/08/2023;ORDINARIO;CUGGIONO;Da Ps;1
02/08/2023;ORDINARIO;CUGGIONO;Programmato;1
02/08/2023;ORDINARIO;LEGNANO;Da Ps;25
02/08/2023;ORDINARIO;LEGNANO;Programmato;25
02/08/2023;ORDINARIO;MAGENTA;Programmato;13
02/08/2023;ORDINARIO;MAGENTA;Da Ps;15
02/08/2023;DAY HOSPITAL;CUGGIONO;Programmato;3
02/08/2023;DAY HOSPITAL;LEGNANO;Programmato;4
02/08/2023;DAY HOSPITAL;MAGENTA;Programmato;1
02/08/2023;BIC;ABBIATEGRASSO;Programmato;10
02/08/2023;BIC;CUGGIONO;Programmato;8
02/08/2023;BIC;LEGNANO;Programmato;8
02/08/2023;BIC;MAGENTA;Programmato;1
02/08/2023;MAC;CUGGIONO;Programmato;2
02/08/2023;MAC;LEGNANO;Programmato;3
02/08/2023;MAC;MAGENTA;Programmato;1
03/08/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
03/08/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
03/08/2023;ORDINARIO;CUGGIONO;Da Ps;1
03/08/2023;ORDINARIO;CUGGIONO;Programmato;1
03/08/2023;ORDINARIO;LEGNANO;Da Ps;40
03/08/2023;ORDINARIO;LEGNANO;Programmato;21
03/08/2023;ORDINARIO;MAGENTA;Da Ps;19
03/08/2023;ORDINARIO;MAGENTA;Programmato;8
03/08/2023;DAY HOSPITAL;CUGGIONO;Programmato;4
03/08/2023;DAY HOSPITAL;LEGNANO;Programmato;1
03/08/2023;DAY HOSPITAL;MAGENTA;Programmato;2
03/08/2023;BIC;ABBIATEGRASSO;Programmato;10
03/08/2023;BIC;CUGGIONO;Programmato;7
03/08/2023;BIC;LEGNANO;Programmato;8
03/08/2023;MAC;CUGGIONO;Programmato;3
03/08/2023;MAC;LEGNANO;Programmato;8
03/08/2023;MAC;MAGENTA;Programmato;3
04/08/2023;ORDINARIO;ABBIATEGRASSO;Programmato;1
04/08/2023;ORDINARIO;ABBIATEGRASSO;Da Ps;2
04/08/2023;ORDINARIO;CUGGIONO;Programmato;4
04/08/2023;ORDINARIO;CUGGIONO;Da Ps;1
04/08/2023;ORDINARIO;LEGNANO;Da Ps;31
04/08/2023;ORDINARIO;LEGNANO;Programmato;20
04/08/2023;ORDINARIO;MAGENTA;Da Ps;17
04/08/2023;ORDINARIO;MAGENTA;Programmato;10
04/08/2023;DAY HOSPITAL;ABBIATEGRASSO;Programmato;1
04/08/2023;DAY HOSPITAL;CUGGIONO;Programmato;1
04/08/2023;DAY HOSPITAL;LEGNANO;Programmato;7
04/08/2023;DAY HOSPITAL;MAGENTA;Programmato;2
04/08/2023;BIC;ABBIATEGRASSO;Programmato;2
