DATA_RICOVERO;REGIME;SEDE;TIPO_RICOVERO;NUMERO_RICOVERI
11/07/2021;ORDINARIO;LEGNANO;Programmato;9
11/07/2021;ORDINARIO;MAGENTA;Programmato;4
11/07/2021;ORDINARIO;MAGENTA;Da Ps;14
12/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
12/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
12/07/2021;ORDINARIO;CUGGIONO;Da Ps;1
12/07/2021;ORDINARIO;LEGNANO;Programmato;20
12/07/2021;ORDINARIO;LEGNANO;Da Ps;33
12/07/2021;ORDINARIO;MAGENTA;Programmato;3
12/07/2021;ORDINARIO;MAGENTA;Da Ps;22
12/07/2021;DAY HOSPITAL;LEGNANO;Programmato;9
12/07/2021;DAY HOSPITAL;MAGENTA;Programmato;2
12/07/2021;BIC;LEGNANO;Programmato;9
12/07/2021;MAC;CUGGIONO;Programmato;2
12/07/2021;MAC;LEGNANO;Programmato;7
12/07/2021;MAC;MAGENTA;Programmato;3
13/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;4
13/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
13/07/2021;ORDINARIO;CUGGIONO;Programmato;1
13/07/2021;ORDINARIO;LEGNANO;Programmato;20
13/07/2021;ORDINARIO;LEGNANO;Da Ps;24
13/07/2021;ORDINARIO;MAGENTA;Programmato;15
13/07/2021;ORDINARIO;MAGENTA;Da Ps;15
13/07/2021;DAY HOSPITAL;CUGGIONO;Programmato;1
13/07/2021;DAY HOSPITAL;LEGNANO;Programmato;11
13/07/2021;DAY HOSPITAL;MAGENTA;Programmato;1
13/07/2021;BIC;LEGNANO;Programmato;8
13/07/2021;MAC;ABBIATEGRASSO;Programmato;1
13/07/2021;MAC;CUGGIONO;Programmato;4
13/07/2021;MAC;LEGNANO;Programmato;2
13/07/2021;MAC;MAGENTA;Programmato;2
14/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
14/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
14/07/2021;ORDINARIO;CUGGIONO;Da Ps;2
14/07/2021;ORDINARIO;CUGGIONO;Programmato;4
14/07/2021;ORDINARIO;LEGNANO;Da Ps;23
14/07/2021;ORDINARIO;LEGNANO;Programmato;21
14/07/2021;ORDINARIO;MAGENTA;Da Ps;12
14/07/2021;ORDINARIO;MAGENTA;Programmato;11
14/07/2021;DAY HOSPITAL;LEGNANO;Programmato;15
14/07/2021;DAY HOSPITAL;MAGENTA;Programmato;5
14/07/2021;BIC;LEGNANO;Programmato;2
14/07/2021;BIC;MAGENTA;Programmato;12
14/07/2021;MAC;LEGNANO;Programmato;7
14/07/2021;MAC;MAGENTA;Programmato;1
15/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
15/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
15/07/2021;ORDINARIO;CUGGIONO;Programmato;4
15/07/2021;ORDINARIO;LEGNANO;Programmato;16
15/07/2021;ORDINARIO;LEGNANO;Da Ps;25
15/07/2021;ORDINARIO;MAGENTA;Da Ps;14
15/07/2021;ORDINARIO;MAGENTA;Programmato;9
15/07/2021;DAY HOSPITAL;LEGNANO;Programmato;8
15/07/2021;DAY HOSPITAL;MAGENTA;Programmato;2
15/07/2021;BIC;LEGNANO;Programmato;22
15/07/2021;BIC;MAGENTA;Programmato;6
15/07/2021;MAC;LEGNANO;Programmato;6
15/07/2021;MAC;MAGENTA;Programmato;3
16/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
16/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
16/07/2021;ORDINARIO;CUGGIONO;Da Ps;3
16/07/2021;ORDINARIO;CUGGIONO;Programmato;5
16/07/2021;ORDINARIO;LEGNANO;Da Ps;29
16/07/2021;ORDINARIO;LEGNANO;Programmato;12
16/07/2021;ORDINARIO;MAGENTA;Programmato;8
16/07/2021;ORDINARIO;MAGENTA;Da Ps;24
16/07/2021;DAY HOSPITAL;LEGNANO;Programmato;6
16/07/2021;DAY HOSPITAL;MAGENTA;Programmato;4
16/07/2021;BIC;LEGNANO;Programmato;17
16/07/2021;BIC;MAGENTA;Programmato;2
16/07/2021;MAC;LEGNANO;Programmato;1
16/07/2021;MAC;MAGENTA;Programmato;1
17/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
17/07/2021;ORDINARIO;CUGGIONO;Programmato;1
17/07/2021;ORDINARIO;LEGNANO;Da Ps;25
17/07/2021;ORDINARIO;LEGNANO;Programmato;7
17/07/2021;ORDINARIO;MAGENTA;Programmato;6
17/07/2021;ORDINARIO;MAGENTA;Da Ps;20
18/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
18/07/2021;ORDINARIO;LEGNANO;Programmato;14
18/07/2021;ORDINARIO;LEGNANO;Da Ps;17
18/07/2021;ORDINARIO;MAGENTA;Programmato;4
18/07/2021;ORDINARIO;MAGENTA;Da Ps;14
19/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
19/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
19/07/2021;ORDINARIO;CUGGIONO;Da Ps;2
19/07/2021;ORDINARIO;CUGGIONO;Programmato;1
19/07/2021;ORDINARIO;LEGNANO;Da Ps;24
19/07/2021;ORDINARIO;LEGNANO;Programmato;17
19/07/2021;ORDINARIO;MAGENTA;Programmato;10
19/07/2021;ORDINARIO;MAGENTA;Da Ps;24
19/07/2021;DAY HOSPITAL;LEGNANO;Programmato;11
19/07/2021;DAY HOSPITAL;MAGENTA;Programmato;4
19/07/2021;BIC;LEGNANO;Programmato;11
19/07/2021;BIC;MAGENTA;Programmato;1
19/07/2021;MAC;CUGGIONO;Programmato;2
19/07/2021;MAC;LEGNANO;Programmato;7
19/07/2021;MAC;MAGENTA;Programmato;3
20/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
20/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
20/07/2021;ORDINARIO;CUGGIONO;Programmato;2
20/07/2021;ORDINARIO;CUGGIONO;Da Ps;2
20/07/2021;ORDINARIO;LEGNANO;Da Ps;22
20/07/2021;ORDINARIO;LEGNANO;Programmato;25
20/07/2021;ORDINARIO;MAGENTA;Programmato;18
20/07/2021;ORDINARIO;MAGENTA;Da Ps;17
20/07/2021;DAY HOSPITAL;LEGNANO;Programmato;10
20/07/2021;DAY HOSPITAL;MAGENTA;Programmato;2
20/07/2021;BIC;LEGNANO;Programmato;10
20/07/2021;BIC;MAGENTA;Programmato;5
20/07/2021;MAC;CUGGIONO;Programmato;3
20/07/2021;MAC;LEGNANO;Programmato;6
20/07/2021;MAC;MAGENTA;Programmato;7
21/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
21/07/2021;ORDINARIO;CUGGIONO;Programmato;2
21/07/2021;ORDINARIO;CUGGIONO;Da Ps;1
21/07/2021;ORDINARIO;LEGNANO;Programmato;19
21/07/2021;ORDINARIO;LEGNANO;Da Ps;26
21/07/2021;ORDINARIO;MAGENTA;Da Ps;18
21/07/2021;ORDINARIO;MAGENTA;Programmato;12
21/07/2021;DAY HOSPITAL;LEGNANO;Programmato;12
21/07/2021;DAY HOSPITAL;MAGENTA;Programmato;2
21/07/2021;BIC;MAGENTA;Programmato;9
21/07/2021;MAC;ABBIATEGRASSO;Programmato;1
21/07/2021;MAC;LEGNANO;Programmato;5
21/07/2021;MAC;MAGENTA;Programmato;1
22/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
22/07/2021;ORDINARIO;CUGGIONO;Da Ps;2
22/07/2021;ORDINARIO;CUGGIONO;Programmato;2
22/07/2021;ORDINARIO;LEGNANO;Programmato;11
22/07/2021;ORDINARIO;LEGNANO;Da Ps;23
22/07/2021;ORDINARIO;MAGENTA;Da Ps;15
22/07/2021;ORDINARIO;MAGENTA;Programmato;12
22/07/2021;DAY HOSPITAL;LEGNANO;Programmato;4
22/07/2021;DAY HOSPITAL;MAGENTA;Programmato;5
22/07/2021;BIC;LEGNANO;Programmato;21
22/07/2021;BIC;MAGENTA;Programmato;2
22/07/2021;MAC;CUGGIONO;Programmato;2
22/07/2021;MAC;LEGNANO;Programmato;10
23/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;3
23/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
23/07/2021;ORDINARIO;CUGGIONO;Da Ps;3
23/07/2021;ORDINARIO;CUGGIONO;Programmato;3
23/07/2021;ORDINARIO;LEGNANO;Programmato;11
23/07/2021;ORDINARIO;LEGNANO;Da Ps;26
23/07/2021;ORDINARIO;MAGENTA;Programmato;10
23/07/2021;ORDINARIO;MAGENTA;Da Ps;13
23/07/2021;DAY HOSPITAL;LEGNANO;Programmato;13
23/07/2021;DAY HOSPITAL;MAGENTA;Programmato;3
23/07/2021;BIC;LEGNANO;Programmato;13
23/07/2021;BIC;MAGENTA;Programmato;2
23/07/2021;MAC;ABBIATEGRASSO;Programmato;1
23/07/2021;MAC;CUGGIONO;Programmato;4
23/07/2021;MAC;LEGNANO;Programmato;3
23/07/2021;MAC;MAGENTA;Programmato;4
24/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
24/07/2021;ORDINARIO;CUGGIONO;Da Ps;3
24/07/2021;ORDINARIO;CUGGIONO;Programmato;1
24/07/2021;ORDINARIO;LEGNANO;Da Ps;17
24/07/2021;ORDINARIO;LEGNANO;Programmato;3
24/07/2021;ORDINARIO;MAGENTA;Da Ps;24
24/07/2021;ORDINARIO;MAGENTA;Programmato;5
25/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
25/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
25/07/2021;ORDINARIO;CUGGIONO;Da Ps;2
25/07/2021;ORDINARIO;LEGNANO;Programmato;12
25/07/2021;ORDINARIO;LEGNANO;Da Ps;12
25/07/2021;ORDINARIO;MAGENTA;Da Ps;12
25/07/2021;ORDINARIO;MAGENTA;Programmato;3
26/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
26/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
26/07/2021;ORDINARIO;CUGGIONO;Programmato;4
26/07/2021;ORDINARIO;CUGGIONO;Da Ps;4
26/07/2021;ORDINARIO;LEGNANO;Programmato;21
26/07/2021;ORDINARIO;LEGNANO;Da Ps;18
26/07/2021;ORDINARIO;MAGENTA;Programmato;9
26/07/2021;ORDINARIO;MAGENTA;Da Ps;21
26/07/2021;DAY HOSPITAL;LEGNANO;Programmato;15
26/07/2021;DAY HOSPITAL;MAGENTA;Programmato;2
26/07/2021;BIC;LEGNANO;Programmato;6
26/07/2021;BIC;MAGENTA;Programmato;1
26/07/2021;MAC;CUGGIONO;Programmato;1
26/07/2021;MAC;LEGNANO;Programmato;6
26/07/2021;MAC;MAGENTA;Programmato;6
27/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
27/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
27/07/2021;ORDINARIO;CUGGIONO;Da Ps;6
27/07/2021;ORDINARIO;CUGGIONO;Programmato;2
27/07/2021;ORDINARIO;LEGNANO;Programmato;21
27/07/2021;ORDINARIO;LEGNANO;Da Ps;30
27/07/2021;ORDINARIO;MAGENTA;Da Ps;15
27/07/2021;ORDINARIO;MAGENTA;Programmato;12
27/07/2021;DAY HOSPITAL;LEGNANO;Programmato;9
27/07/2021;DAY HOSPITAL;MAGENTA;Programmato;5
27/07/2021;BIC;LEGNANO;Programmato;11
27/07/2021;MAC;CUGGIONO;Programmato;1
27/07/2021;MAC;LEGNANO;Programmato;4
27/07/2021;MAC;MAGENTA;Programmato;1
28/07/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
28/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
28/07/2021;ORDINARIO;CUGGIONO;Programmato;1
28/07/2021;ORDINARIO;LEGNANO;Da Ps;20
28/07/2021;ORDINARIO;LEGNANO;Programmato;20
28/07/2021;ORDINARIO;MAGENTA;Da Ps;21
28/07/2021;ORDINARIO;MAGENTA;Programmato;15
28/07/2021;DAY HOSPITAL;LEGNANO;Programmato;12
28/07/2021;DAY HOSPITAL;MAGENTA;Programmato;1
28/07/2021;BIC;LEGNANO;Programmato;3
28/07/2021;BIC;MAGENTA;Programmato;11
28/07/2021;MAC;LEGNANO;Programmato;3
29/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
29/07/2021;ORDINARIO;CUGGIONO;Programmato;3
29/07/2021;ORDINARIO;CUGGIONO;Da Ps;1
29/07/2021;ORDINARIO;LEGNANO;Programmato;13
29/07/2021;ORDINARIO;LEGNANO;Da Ps;22
29/07/2021;ORDINARIO;MAGENTA;Programmato;11
29/07/2021;ORDINARIO;MAGENTA;Da Ps;24
29/07/2021;DAY HOSPITAL;LEGNANO;Programmato;6
29/07/2021;DAY HOSPITAL;MAGENTA;Programmato;3
29/07/2021;BIC;LEGNANO;Programmato;16
29/07/2021;BIC;MAGENTA;Programmato;7
29/07/2021;MAC;CUGGIONO;Programmato;1
29/07/2021;MAC;LEGNANO;Programmato;1
30/07/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
30/07/2021;ORDINARIO;CUGGIONO;Da Ps;2
30/07/2021;ORDINARIO;CUGGIONO;Programmato;1
30/07/2021;ORDINARIO;LEGNANO;Programmato;13
30/07/2021;ORDINARIO;LEGNANO;Da Ps;22
30/07/2021;ORDINARIO;MAGENTA;Da Ps;16
30/07/2021;ORDINARIO;MAGENTA;Programmato;18
30/07/2021;DAY HOSPITAL;LEGNANO;Programmato;9
30/07/2021;DAY HOSPITAL;MAGENTA;Programmato;7
30/07/2021;BIC;LEGNANO;Programmato;14
30/07/2021;BIC;MAGENTA;Programmato;1
30/07/2021;MAC;LEGNANO;Programmato;4
30/07/2021;MAC;MAGENTA;Programmato;4
31/07/2021;ORDINARIO;CUGGIONO;Da Ps;2
31/07/2021;ORDINARIO;LEGNANO;Da Ps;19
31/07/2021;ORDINARIO;LEGNANO;Programmato;7
31/07/2021;ORDINARIO;MAGENTA;Da Ps;14
31/07/2021;ORDINARIO;MAGENTA;Programmato;5
31/07/2021;BIC;LEGNANO;Programmato;1
01/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
01/08/2021;ORDINARIO;CUGGIONO;Da Ps;1
01/08/2021;ORDINARIO;LEGNANO;Programmato;8
01/08/2021;ORDINARIO;LEGNANO;Da Ps;18
01/08/2021;ORDINARIO;MAGENTA;Da Ps;14
01/08/2021;ORDINARIO;MAGENTA;Programmato;4
02/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
02/08/2021;ORDINARIO;CUGGIONO;Da Ps;4
02/08/2021;ORDINARIO;CUGGIONO;Programmato;1
02/08/2021;ORDINARIO;LEGNANO;Programmato;22
02/08/2021;ORDINARIO;LEGNANO;Da Ps;22
02/08/2021;ORDINARIO;MAGENTA;Da Ps;14
02/08/2021;ORDINARIO;MAGENTA;Programmato;8
02/08/2021;DAY HOSPITAL;LEGNANO;Programmato;5
02/08/2021;DAY HOSPITAL;MAGENTA;Programmato;3
02/08/2021;BIC;LEGNANO;Programmato;4
02/08/2021;MAC;CUGGIONO;Programmato;1
02/08/2021;MAC;LEGNANO;Programmato;3
02/08/2021;MAC;MAGENTA;Programmato;1
03/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
03/08/2021;ORDINARIO;CUGGIONO;Programmato;3
03/08/2021;ORDINARIO;CUGGIONO;Da Ps;4
03/08/2021;ORDINARIO;LEGNANO;Da Ps;20
03/08/2021;ORDINARIO;LEGNANO;Programmato;20
03/08/2021;ORDINARIO;MAGENTA;Da Ps;19
03/08/2021;ORDINARIO;MAGENTA;Programmato;8
03/08/2021;DAY HOSPITAL;LEGNANO;Programmato;6
03/08/2021;DAY HOSPITAL;MAGENTA;Programmato;3
03/08/2021;BIC;LEGNANO;Programmato;13
03/08/2021;MAC;ABBIATEGRASSO;Programmato;1
03/08/2021;MAC;CUGGIONO;Programmato;3
03/08/2021;MAC;LEGNANO;Programmato;1
03/08/2021;MAC;MAGENTA;Programmato;5
04/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
04/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
04/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
04/08/2021;ORDINARIO;CUGGIONO;Programmato;1
04/08/2021;ORDINARIO;LEGNANO;Programmato;18
04/08/2021;ORDINARIO;LEGNANO;Da Ps;19
04/08/2021;ORDINARIO;MAGENTA;Da Ps;20
04/08/2021;ORDINARIO;MAGENTA;Programmato;5
04/08/2021;DAY HOSPITAL;LEGNANO;Programmato;12
04/08/2021;DAY HOSPITAL;MAGENTA;Programmato;3
04/08/2021;BIC;MAGENTA;Programmato;1
04/08/2021;MAC;CUGGIONO;Programmato;1
04/08/2021;MAC;LEGNANO;Programmato;9
04/08/2021;MAC;MAGENTA;Programmato;6
05/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
05/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
05/08/2021;ORDINARIO;CUGGIONO;Programmato;2
05/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
05/08/2021;ORDINARIO;LEGNANO;Programmato;16
05/08/2021;ORDINARIO;LEGNANO;Da Ps;25
05/08/2021;ORDINARIO;MAGENTA;Da Ps;22
05/08/2021;ORDINARIO;MAGENTA;Programmato;12
05/08/2021;DAY HOSPITAL;LEGNANO;Programmato;6
05/08/2021;DAY HOSPITAL;MAGENTA;Programmato;5
05/08/2021;BIC;LEGNANO;Programmato;10
05/08/2021;MAC;ABBIATEGRASSO;Programmato;1
05/08/2021;MAC;LEGNANO;Programmato;6
05/08/2021;MAC;MAGENTA;Programmato;3
06/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
06/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
06/08/2021;ORDINARIO;CUGGIONO;Programmato;4
06/08/2021;ORDINARIO;CUGGIONO;Da Ps;3
06/08/2021;ORDINARIO;LEGNANO;Da Ps;18
06/08/2021;ORDINARIO;LEGNANO;Programmato;9
06/08/2021;ORDINARIO;MAGENTA;Programmato;9
06/08/2021;ORDINARIO;MAGENTA;Da Ps;17
06/08/2021;DAY HOSPITAL;LEGNANO;Programmato;1
06/08/2021;DAY HOSPITAL;MAGENTA;Programmato;1
06/08/2021;BIC;LEGNANO;Programmato;13
06/08/2021;MAC;CUGGIONO;Programmato;1
06/08/2021;MAC;LEGNANO;Programmato;3
06/08/2021;MAC;MAGENTA;Programmato;2
07/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
07/08/2021;ORDINARIO;CUGGIONO;Da Ps;3
07/08/2021;ORDINARIO;LEGNANO;Programmato;3
07/08/2021;ORDINARIO;LEGNANO;Da Ps;23
07/08/2021;ORDINARIO;MAGENTA;Programmato;5
07/08/2021;ORDINARIO;MAGENTA;Da Ps;16
08/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
08/08/2021;ORDINARIO;CUGGIONO;Programmato;1
08/08/2021;ORDINARIO;LEGNANO;Programmato;12
08/08/2021;ORDINARIO;LEGNANO;Da Ps;15
08/08/2021;ORDINARIO;MAGENTA;Programmato;3
08/08/2021;ORDINARIO;MAGENTA;Da Ps;14
09/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;7
09/08/2021;ORDINARIO;CUGGIONO;Programmato;2
09/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
09/08/2021;ORDINARIO;LEGNANO;Da Ps;23
09/08/2021;ORDINARIO;LEGNANO;Programmato;11
09/08/2021;ORDINARIO;MAGENTA;Da Ps;22
09/08/2021;ORDINARIO;MAGENTA;Programmato;8
09/08/2021;DAY HOSPITAL;LEGNANO;Programmato;4
09/08/2021;DAY HOSPITAL;MAGENTA;Programmato;2
09/08/2021;BIC;MAGENTA;Programmato;1
09/08/2021;MAC;LEGNANO;Programmato;8
09/08/2021;MAC;MAGENTA;Programmato;8
10/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;3
10/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
10/08/2021;ORDINARIO;CUGGIONO;Da Ps;5
10/08/2021;ORDINARIO;CUGGIONO;Programmato;2
10/08/2021;ORDINARIO;LEGNANO;Da Ps;20
10/08/2021;ORDINARIO;LEGNANO;Programmato;14
10/08/2021;ORDINARIO;MAGENTA;Da Ps;15
10/08/2021;ORDINARIO;MAGENTA;Programmato;6
10/08/2021;DAY HOSPITAL;LEGNANO;Programmato;6
10/08/2021;DAY HOSPITAL;MAGENTA;Programmato;1
10/08/2021;BIC;MAGENTA;Programmato;1
10/08/2021;MAC;ABBIATEGRASSO;Programmato;1
10/08/2021;MAC;CUGGIONO;Programmato;2
10/08/2021;MAC;LEGNANO;Programmato;1
11/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
11/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
11/08/2021;ORDINARIO;CUGGIONO;Programmato;1
11/08/2021;ORDINARIO;CUGGIONO;Da Ps;5
11/08/2021;ORDINARIO;LEGNANO;Programmato;24
11/08/2021;ORDINARIO;LEGNANO;Da Ps;21
11/08/2021;ORDINARIO;MAGENTA;Da Ps;14
11/08/2021;ORDINARIO;MAGENTA;Programmato;12
11/08/2021;DAY HOSPITAL;LEGNANO;Programmato;2
11/08/2021;DAY HOSPITAL;MAGENTA;Programmato;2
11/08/2021;BIC;LEGNANO;Programmato;4
11/08/2021;MAC;LEGNANO;Programmato;5
11/08/2021;MAC;MAGENTA;Programmato;1
12/08/2021;ORDINARIO;CUGGIONO;Da Ps;4
12/08/2021;ORDINARIO;CUGGIONO;Programmato;1
12/08/2021;ORDINARIO;LEGNANO;Da Ps;25
12/08/2021;ORDINARIO;LEGNANO;Programmato;18
12/08/2021;ORDINARIO;MAGENTA;Programmato;11
12/08/2021;ORDINARIO;MAGENTA;Da Ps;16
12/08/2021;DAY HOSPITAL;LEGNANO;Programmato;6
12/08/2021;DAY HOSPITAL;MAGENTA;Programmato;3
12/08/2021;BIC;LEGNANO;Programmato;2
12/08/2021;BIC;MAGENTA;Programmato;1
12/08/2021;MAC;CUGGIONO;Programmato;1
12/08/2021;MAC;LEGNANO;Programmato;3
12/08/2021;MAC;MAGENTA;Programmato;2
13/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
13/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
13/08/2021;ORDINARIO;CUGGIONO;Programmato;1
13/08/2021;ORDINARIO;LEGNANO;Programmato;6
13/08/2021;ORDINARIO;LEGNANO;Da Ps;27
13/08/2021;ORDINARIO;MAGENTA;Programmato;6
13/08/2021;ORDINARIO;MAGENTA;Da Ps;20
13/08/2021;BIC;LEGNANO;Programmato;1
13/08/2021;BIC;MAGENTA;Programmato;1
13/08/2021;MAC;CUGGIONO;Programmato;1
13/08/2021;MAC;LEGNANO;Programmato;4
13/08/2021;MAC;MAGENTA;Programmato;2
14/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
14/08/2021;ORDINARIO;CUGGIONO;Programmato;1
14/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
14/08/2021;ORDINARIO;LEGNANO;Da Ps;14
14/08/2021;ORDINARIO;LEGNANO;Programmato;4
14/08/2021;ORDINARIO;MAGENTA;Programmato;5
14/08/2021;ORDINARIO;MAGENTA;Da Ps;14
15/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
15/08/2021;ORDINARIO;CUGGIONO;Da Ps;1
15/08/2021;ORDINARIO;LEGNANO;Programmato;8
15/08/2021;ORDINARIO;LEGNANO;Da Ps;14
15/08/2021;ORDINARIO;MAGENTA;Programmato;4
15/08/2021;ORDINARIO;MAGENTA;Da Ps;14
16/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
16/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;2
16/08/2021;ORDINARIO;CUGGIONO;Da Ps;1
16/08/2021;ORDINARIO;CUGGIONO;Programmato;2
16/08/2021;ORDINARIO;LEGNANO;Da Ps;24
16/08/2021;ORDINARIO;LEGNANO;Programmato;14
16/08/2021;ORDINARIO;MAGENTA;Da Ps;16
16/08/2021;ORDINARIO;MAGENTA;Programmato;7
16/08/2021;DAY HOSPITAL;LEGNANO;Programmato;4
16/08/2021;MAC;LEGNANO;Programmato;8
16/08/2021;MAC;MAGENTA;Programmato;1
17/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
17/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
17/08/2021;ORDINARIO;CUGGIONO;Da Ps;4
17/08/2021;ORDINARIO;CUGGIONO;Programmato;3
17/08/2021;ORDINARIO;LEGNANO;Da Ps;20
17/08/2021;ORDINARIO;LEGNANO;Programmato;17
17/08/2021;ORDINARIO;MAGENTA;Da Ps;18
17/08/2021;ORDINARIO;MAGENTA;Programmato;10
17/08/2021;DAY HOSPITAL;LEGNANO;Programmato;1
17/08/2021;DAY HOSPITAL;MAGENTA;Programmato;2
17/08/2021;BIC;LEGNANO;Programmato;7
17/08/2021;MAC;CUGGIONO;Programmato;3
17/08/2021;MAC;LEGNANO;Programmato;2
17/08/2021;MAC;MAGENTA;Programmato;2
18/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;3
18/08/2021;ORDINARIO;ABBIATEGRASSO;Programmato;1
18/08/2021;ORDINARIO;CUGGIONO;Programmato;3
18/08/2021;ORDINARIO;CUGGIONO;Da Ps;4
18/08/2021;ORDINARIO;LEGNANO;Da Ps;22
18/08/2021;ORDINARIO;LEGNANO;Programmato;12
18/08/2021;ORDINARIO;MAGENTA;Da Ps;20
18/08/2021;ORDINARIO;MAGENTA;Programmato;13
18/08/2021;DAY HOSPITAL;LEGNANO;Programmato;5
18/08/2021;BIC;LEGNANO;Programmato;4
18/08/2021;MAC;CUGGIONO;Programmato;2
18/08/2021;MAC;LEGNANO;Programmato;6
18/08/2021;MAC;MAGENTA;Programmato;2
19/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;1
19/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
19/08/2021;ORDINARIO;CUGGIONO;Programmato;3
19/08/2021;ORDINARIO;LEGNANO;Programmato;18
19/08/2021;ORDINARIO;LEGNANO;Da Ps;26
19/08/2021;ORDINARIO;MAGENTA;Da Ps;16
19/08/2021;ORDINARIO;MAGENTA;Programmato;9
19/08/2021;DAY HOSPITAL;LEGNANO;Programmato;1
19/08/2021;DAY HOSPITAL;MAGENTA;Programmato;3
19/08/2021;MAC;LEGNANO;Programmato;6
19/08/2021;MAC;MAGENTA;Programmato;1
20/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;2
20/08/2021;ORDINARIO;CUGGIONO;Programmato;1
20/08/2021;ORDINARIO;CUGGIONO;Da Ps;2
20/08/2021;ORDINARIO;LEGNANO;Programmato;10
20/08/2021;ORDINARIO;LEGNANO;Da Ps;22
20/08/2021;ORDINARIO;MAGENTA;Programmato;6
20/08/2021;ORDINARIO;MAGENTA;Da Ps;10
20/08/2021;DAY HOSPITAL;MAGENTA;Programmato;1
20/08/2021;MAC;LEGNANO;Programmato;5
20/08/2021;MAC;MAGENTA;Programmato;4
21/08/2021;ORDINARIO;ABBIATEGRASSO;Da Ps;4
21/08/2021;ORDINARIO;CUGGIONO;Da Ps;1
21/08/2021;ORDINARIO;CUGGIONO;Programmato;3
21/08/2021;ORDINARIO;LEGNANO;Programmato;1
21/08/2021;ORDINARIO;LEGNANO;Da Ps;20
21/08/2021;ORDINARIO;MAGENTA;Programmato;1
21/08/2021;ORDINARIO;MAGENTA;Da Ps;13
