DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
17/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
17/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
17/11/2023;Distretto di Legnano;MEDICINA LEGNANO;55
17/11/2023;Distretto di Legnano;OCULISTICA;6
17/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
17/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
17/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
17/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;6
17/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;25
17/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;51
17/11/2023;Distretto Magenta;MEDICINA MAGENTA;49
17/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;27
17/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
17/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;23
17/11/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
17/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
17/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;37
17/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
17/11/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
18/11/2023;Distretto Cuggiono;SALA CUGGIONO;30
18/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;12
18/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
18/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;33
18/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;43
18/11/2023;Distretto di Legnano;MEDICINA LEGNANO;49
18/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
18/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
18/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;27
18/11/2023;Distretto di Legnano;OCULISTICA;5
18/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
18/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;39
18/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;30
18/11/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
18/11/2023;Distretto Magenta;OTORINOLARINGOIATRIA MAGENTA;1
18/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
18/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;2
18/11/2023;Distretto Magenta;MEDICINA MAGENTA;48
18/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;39
18/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
19/11/2023;Distretto Cuggiono;SALA CUGGIONO;12
19/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;2
19/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
19/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
19/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;40
19/11/2023;Distretto di Legnano;OCULISTICA;5
19/11/2023;Distretto di Legnano;MEDICINA LEGNANO;61
19/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
19/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;9
19/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;35
19/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
19/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;42
19/11/2023;Distretto Magenta;GESSI (ORTOPEDIA);5
19/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;28
19/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
19/11/2023;Distretto Magenta;MEDICINA MAGENTA;55
19/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
19/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;34
19/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
19/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;3
20/11/2023;Distretto Cuggiono;SALA CUGGIONO;37
20/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;21
20/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
20/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;37
20/11/2023;Distretto di Legnano;MEDICINA LEGNANO;64
20/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;37
20/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
20/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
20/11/2023;Distretto di Legnano;OCULISTICA;3
20/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
20/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;42
20/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
20/11/2023;Distretto Magenta;MEDICINA MAGENTA;58
20/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;38
20/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
20/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;23
20/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
20/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;45
20/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
21/11/2023;Distretto Cuggiono;SALA CUGGIONO;40
21/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
21/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
21/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
21/11/2023;Distretto di Legnano;OCULISTICA;4
21/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
21/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;36
21/11/2023;Distretto di Legnano;MEDICINA LEGNANO;66
21/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;18
21/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
21/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
21/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
21/11/2023;Distretto Magenta;MEDICINA MAGENTA;46
21/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
21/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;29
21/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;5
21/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
21/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
21/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
22/11/2023;Distretto Cuggiono;SALA CUGGIONO;30
22/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
22/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
22/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;38
22/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;40
22/11/2023;Distretto di Legnano;MEDICINA LEGNANO;66
22/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
22/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;21
22/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
22/11/2023;Distretto di Legnano;OCULISTICA;8
22/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;28
22/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
22/11/2023;Distretto Magenta;MEDICINA MAGENTA;61
22/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
22/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
22/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
22/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;32
22/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
22/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
22/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
23/11/2023;Distretto Cuggiono;SALA CUGGIONO;26
23/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
23/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;16
23/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
23/11/2023;Distretto di Legnano;OCULISTICA;7
23/11/2023;Distretto di Legnano;MEDICINA LEGNANO;67
23/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;22
23/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
23/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;32
23/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
23/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;38
23/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
23/11/2023;Distretto Magenta;MEDICINA MAGENTA;51
23/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
23/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
23/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
23/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;37
23/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;7
23/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;3
23/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;32
24/11/2023;Distretto Cuggiono;SALA CUGGIONO;22
24/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;9
24/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
24/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
24/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;34
24/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;21
24/11/2023;Distretto di Legnano;MEDICINA LEGNANO;68
24/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
24/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
24/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;9
24/11/2023;Distretto di Legnano;OCULISTICA;4
24/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;7
24/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;36
24/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
24/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;31
24/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
24/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
24/11/2023;Distretto Magenta;MEDICINA MAGENTA;52
24/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;40
25/11/2023;Distretto Cuggiono;SALA CUGGIONO;24
25/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
25/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
25/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
25/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;44
25/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
25/11/2023;Distretto di Legnano;OCULISTICA;6
25/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
25/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;37
25/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;39
25/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;5
25/11/2023;Distretto di Legnano;MEDICINA LEGNANO;51
25/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;32
25/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;26
25/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
25/11/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
25/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
25/11/2023;Distretto Magenta;MEDICINA MAGENTA;56
25/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
25/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
25/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;5
26/11/2023;Distretto Cuggiono;SALA CUGGIONO;18
26/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;12
26/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
26/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
26/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
26/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;5
26/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;4
26/11/2023;Distretto di Legnano;MEDICINA LEGNANO;53
26/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;40
26/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;34
26/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;31
26/11/2023;Distretto di Legnano;OCULISTICA;6
26/11/2023;Distretto Magenta;MEDICINA MAGENTA;45
26/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;27
26/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;27
26/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
26/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
26/11/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
26/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;2
26/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
26/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;49
27/11/2023;Distretto Cuggiono;SALA CUGGIONO;28
27/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;24
27/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
27/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;5
27/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
27/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;41
27/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;36
27/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
27/11/2023;Distretto di Legnano;CHIRURGIA DELLA MANO (FAST TRACK);2
27/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;38
27/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
27/11/2023;Distretto di Legnano;OCULISTICA;3
27/11/2023;Distretto di Legnano;MEDICINA LEGNANO;59
27/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
27/11/2023;Distretto Magenta;MEDICINA MAGENTA;57
27/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;36
27/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;34
27/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
27/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;41
27/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
27/11/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
27/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
28/11/2023;Distretto Cuggiono;SALA CUGGIONO;29
28/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
28/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
28/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;46
28/11/2023;Distretto di Legnano;OCULISTICA;4
28/11/2023;Distretto di Legnano;MEDICINA LEGNANO;62
28/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;28
28/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;43
28/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
28/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;4
28/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;18
28/11/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
28/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
28/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;29
28/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;6
28/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;39
28/11/2023;Distretto Magenta;MEDICINA MAGENTA;59
28/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;40
28/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;8
29/11/2023;Distretto Cuggiono;SALA CUGGIONO;28
29/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
29/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;9
29/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
29/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
29/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;5
29/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;31
29/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;39
29/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;40
29/11/2023;Distretto di Legnano;MEDICINA LEGNANO;65
29/11/2023;Distretto di Legnano;OCULISTICA;9
29/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;27
29/11/2023;Distretto Magenta;MEDICINA MAGENTA;58
29/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;41
29/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
29/11/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
29/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;29
29/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;16
29/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
30/11/2023;Distretto Cuggiono;SALA CUGGIONO;27
30/11/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
30/11/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
30/11/2023;Distretto di Legnano;MEDICINA LEGNANO;58
30/11/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
30/11/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
30/11/2023;Distretto di Legnano;CHIRURGIA LEGNANO;36
30/11/2023;Distretto di Legnano;OCULISTICA;5
30/11/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;34
30/11/2023;Distretto di Legnano;OBI GENERALE LEGNANO;1
30/11/2023;Distretto di Legnano;PEDIATRIA LEGNANO;25
30/11/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;4
30/11/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;8
30/11/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
30/11/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
30/11/2023;Distretto Magenta;PEDIATRIA MAGENTA;27
30/11/2023;Distretto Magenta;ORTOPEDIA MAGENTA;32
30/11/2023;Distretto Magenta;MEDICINA MAGENTA;71
30/11/2023;Distretto Magenta;CHIRURGIA MAGENTA;39
30/11/2023;Distretto Magenta;OBI GENERALE MAGENTA;4
01/12/2023;Distretto Cuggiono;SALA CUGGIONO;21
01/12/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
01/12/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;16
01/12/2023;Distretto di Legnano;MEDICINA LEGNANO;55
01/12/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
01/12/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
01/12/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;48
01/12/2023;Distretto di Legnano;CHIRURGIA LEGNANO;28
01/12/2023;Distretto di Legnano;PEDIATRIA LEGNANO;29
01/12/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
01/12/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
01/12/2023;Distretto di Legnano;OCULISTICA;9
01/12/2023;Distretto Magenta;OBI GENERALE MAGENTA;7
01/12/2023;Distretto Magenta;PEDIATRIA MAGENTA;40
01/12/2023;Distretto Magenta;MEDICINA MAGENTA;61
01/12/2023;Distretto Magenta;ORTOPEDIA MAGENTA;26
01/12/2023;Distretto Magenta;MEDICINA COVID MAGENTA;5
01/12/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
01/12/2023;Distretto Magenta;CHIRURGIA MAGENTA;28
02/12/2023;Distretto Cuggiono;SALA CUGGIONO;29
02/12/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;8
02/12/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
02/12/2023;Distretto di Legnano;OCULISTICA;5
02/12/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
02/12/2023;Distretto di Legnano;CHIRURGIA LEGNANO;45
02/12/2023;Distretto di Legnano;PEDIATRIA LEGNANO;34
02/12/2023;Distretto di Legnano;MEDICINA LEGNANO;53
02/12/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;12
02/12/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;2
02/12/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;29
02/12/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
02/12/2023;Distretto Magenta;OBI GENERALE MAGENTA;2
02/12/2023;Distretto Magenta;PEDIATRIA MAGENTA;45
02/12/2023;Distretto Magenta;CHIRURGIA MAGENTA;31
02/12/2023;Distretto Magenta;MEDICINA MAGENTA;57
02/12/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
02/12/2023;Distretto Magenta;ORTOPEDIA MAGENTA;33
03/12/2023;Distretto Cuggiono;SALA CUGGIONO;17
03/12/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
03/12/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;11
03/12/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;5
03/12/2023;Distretto di Legnano;PEDIATRIA LEGNANO;50
03/12/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;46
03/12/2023;Distretto di Legnano;MEDICINA LEGNANO;52
03/12/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
03/12/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
03/12/2023;Distretto di Legnano;CHIRURGIA LEGNANO;33
03/12/2023;Distretto di Legnano;OCULISTICA;6
03/12/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
03/12/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
03/12/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
03/12/2023;Distretto Magenta;MEDICINA MAGENTA;51
03/12/2023;Distretto Magenta;ORTOPEDIA MAGENTA;33
03/12/2023;Distretto Magenta;PEDIATRIA MAGENTA;55
03/12/2023;Distretto Magenta;CHIRURGIA MAGENTA;32
03/12/2023;Distretto Magenta;OBI GENERALE MAGENTA;3
03/12/2023;Distretto Magenta;GESSI (ORTOPEDIA);2
03/12/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;7
03/12/2023;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
04/12/2023;Distretto Cuggiono;SALA CUGGIONO;26
04/12/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
04/12/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;12
04/12/2023;Distretto di Legnano;PEDIATRIA LEGNANO;33
04/12/2023;Distretto di Legnano;OCULISTICA;4
04/12/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;19
04/12/2023;Distretto di Legnano;CHIRURGIA LEGNANO;27
04/12/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;40
04/12/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
04/12/2023;Distretto di Legnano;MEDICINA LEGNANO;58
04/12/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
04/12/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;6
04/12/2023;Distretto Magenta;PEDIATRIA MAGENTA;30
04/12/2023;Distretto Magenta;CHIRURGIA MAGENTA;38
04/12/2023;Distretto Magenta;MEDICINA COVID MAGENTA;3
04/12/2023;Distretto Magenta;GESSI (ORTOPEDIA);1
04/12/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
04/12/2023;Distretto Magenta;MEDICINA MAGENTA;74
04/12/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;5
04/12/2023;Distretto Magenta;ORTOPEDIA MAGENTA;35
05/12/2023;Distretto Cuggiono;SALA CUGGIONO;24
05/12/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;13
05/12/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
05/12/2023;Distretto di Legnano;OCULISTICA;4
05/12/2023;Distretto di Legnano;PEDIATRIA LEGNANO;33
05/12/2023;Distretto di Legnano;MEDICINA LEGNANO;53
05/12/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
05/12/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;30
05/12/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;5
05/12/2023;Distretto di Legnano;CHIRURGIA LEGNANO;31
05/12/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
05/12/2023;Distretto Magenta;MEDICINA MAGENTA;68
05/12/2023;Distretto Magenta;OBI GENERALE MAGENTA;5
05/12/2023;Distretto Magenta;MEDICINA COVID MAGENTA;6
05/12/2023;Distretto Magenta;CHIRURGIA MAGENTA;37
05/12/2023;Distretto Magenta;ORTOPEDIA MAGENTA;27
05/12/2023;Distretto Magenta;PEDIATRIA MAGENTA;26
05/12/2023;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
06/12/2023;Distretto Cuggiono;SALA CUGGIONO;28
06/12/2023;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
06/12/2023;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
06/12/2023;Distretto di Legnano;MEDICINA COVID LEGNANO;6
06/12/2023;Distretto di Legnano;CHIRURGIA LEGNANO;33
06/12/2023;Distretto di Legnano;PEDIATRIA LEGNANO;36
06/12/2023;Distretto di Legnano;MEDICINA LEGNANO;60
06/12/2023;Distretto di Legnano;ORTOPEDIA LEGNANO;39
06/12/2023;Distretto di Legnano;OCULISTICA;4
06/12/2023;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
06/12/2023;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
06/12/2023;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
06/12/2023;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
06/12/2023;Distretto Magenta;ORTOPEDIA MAGENTA;36
06/12/2023;Distretto Magenta;OBI GENERALE MAGENTA;6
06/12/2023;Distretto Magenta;MEDICINA MAGENTA;67
06/12/2023;Distretto Magenta;MEDICINA COVID MAGENTA;2
06/12/2023;Distretto Magenta;PEDIATRIA MAGENTA;35
06/12/2023;Distretto Magenta;CHIRURGIA MAGENTA;30
06/12/2023;Distretto Magenta;GESSI (ORTOPEDIA);3
