DATA_ACCETTAZIONE;SEDE;TIPO_PS;NUMERO_ACCESSI
18/09/2022;Distretto di Legnano;OCULISTICA;3
18/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;23
18/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;41
18/09/2022;Distretto di Legnano;MEDICINA LEGNANO;46
18/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;7
18/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
18/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;2
18/09/2022;Distretto Magenta;GESSI (ORTOPEDIA);3
18/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;46
18/09/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
18/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
18/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;51
18/09/2022;Distretto Magenta;MEDICINA MAGENTA;46
18/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;2
18/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;29
19/09/2022;Distretto Cuggiono;SALA CUGGIONO;23
19/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
19/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;18
19/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
19/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
19/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;42
19/09/2022;Distretto di Legnano;MEDICINA LEGNANO;45
19/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
19/09/2022;Distretto di Legnano;OCULISTICA;6
19/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;1
19/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;37
19/09/2022;Distretto Magenta;MEDICINA MAGENTA;67
19/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;28
19/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;42
19/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;38
19/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
19/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
20/09/2022;Distretto Cuggiono;SALA CUGGIONO;31
20/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;23
20/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
20/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;19
20/09/2022;Distretto di Legnano;OCULISTICA;10
20/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
20/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;46
20/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
20/09/2022;Distretto di Legnano;MEDICINA LEGNANO;47
20/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;43
20/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;2
20/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;30
20/09/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
20/09/2022;Distretto Magenta;MEDICINA MAGENTA;50
20/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;8
20/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
20/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;28
20/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
21/09/2022;Distretto Cuggiono;SALA CUGGIONO;26
21/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
21/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
21/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
21/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;2
21/09/2022;Distretto di Legnano;MEDICINA LEGNANO;58
21/09/2022;Distretto di Legnano;OCULISTICA;4
21/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
21/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;34
21/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
21/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
21/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;41
21/09/2022;Distretto Magenta;GESSI (ORTOPEDIA);2
21/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
21/09/2022;Distretto Magenta;MEDICINA MAGENTA;52
21/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
21/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;31
21/09/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
21/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;30
21/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;1
21/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;20
22/09/2022;Distretto Cuggiono;SALA CUGGIONO;22
22/09/2022;Distretto di Abbiategrasso;ORTOPEDIA ABBIATEGRASSO;1
22/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
22/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;17
22/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;40
22/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;14
22/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;39
22/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
22/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
22/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
22/09/2022;Distretto di Legnano;SALA MALATTIE INFETTIVE;1
22/09/2022;Distretto di Legnano;MEDICINA LEGNANO;54
22/09/2022;Distretto di Legnano;OCULISTICA;7
22/09/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
22/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;45
22/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;29
22/09/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
22/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
22/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;1
22/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;22
22/09/2022;Distretto Magenta;MEDICINA MAGENTA;51
22/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
23/09/2022;Distretto Cuggiono;SALA CUGGIONO;22
23/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
23/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
23/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;37
23/09/2022;Distretto di Legnano;OCULISTICA;7
23/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
23/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;2
23/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
23/09/2022;Distretto di Legnano;MEDICINA LEGNANO;48
23/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
23/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;40
23/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
23/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
23/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;34
23/09/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
23/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
23/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;2
23/09/2022;Distretto Magenta;MEDICINA MAGENTA;54
23/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;32
23/09/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
23/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;26
24/09/2022;Distretto Cuggiono;SALA CUGGIONO;24
24/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
24/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
24/09/2022;Distretto di Legnano;MEDICINA LEGNANO;53
24/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
24/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
24/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;40
24/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;1
24/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
24/09/2022;Distretto di Legnano;OCULISTICA;1
24/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;34
24/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;27
24/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;28
24/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;1
24/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
24/09/2022;Distretto Magenta;MEDICINA MAGENTA;43
24/09/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
24/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
24/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;32
24/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;40
25/09/2022;Distretto Cuggiono;SALA CUGGIONO;17
25/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;4
25/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;10
25/09/2022;Distretto di Legnano;MEDICINA LEGNANO;44
25/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;31
25/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;3
25/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;17
25/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
25/09/2022;Distretto di Legnano;OCULISTICA;2
25/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;33
25/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;44
25/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;46
25/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;17
25/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
25/09/2022;Distretto Magenta;MEDICINA MAGENTA;54
25/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
25/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
25/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;25
26/09/2022;Distretto Cuggiono;SALA CUGGIONO;25
26/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
26/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;2
26/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;42
26/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
26/09/2022;Distretto di Legnano;OCULISTICA;7
26/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
26/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;45
26/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
26/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;1
26/09/2022;Distretto di Legnano;MEDICINA LEGNANO;64
26/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;25
26/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
26/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
26/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;38
26/09/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
26/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;35
26/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;25
26/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;13
26/09/2022;Distretto Magenta;MEDICINA MAGENTA;64
27/09/2022;Distretto Cuggiono;SALA CUGGIONO;34
27/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
27/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;14
27/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;39
27/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
27/09/2022;Distretto di Legnano;OCULISTICA;5
27/09/2022;Distretto di Legnano;MEDICINA LEGNANO;59
27/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
27/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;10
27/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;2
27/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
27/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;32
27/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
27/09/2022;Distretto Magenta;MEDICINA MAGENTA;54
27/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;27
27/09/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;4
27/09/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
27/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
27/09/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
27/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;25
27/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;42
28/09/2022;Distretto Cuggiono;SALA CUGGIONO;20
28/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
28/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
28/09/2022;Distretto di Legnano;MEDICINA LEGNANO;50
28/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;15
28/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
28/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;43
28/09/2022;Distretto di Legnano;OCULISTICA;6
28/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;45
28/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;14
28/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;1
28/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
28/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;7
28/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;30
28/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;22
28/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;34
28/09/2022;Distretto Magenta;MEDICINA MAGENTA;44
28/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;14
28/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;7
28/09/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
29/09/2022;Distretto Cuggiono;SALA CUGGIONO;30
29/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
29/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;15
29/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;3
29/09/2022;Distretto di Legnano;OCULISTICA;5
29/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;43
29/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;24
29/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;9
29/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
29/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;11
29/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;28
29/09/2022;Distretto di Legnano;MEDICINA LEGNANO;43
29/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;30
29/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;1
29/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
29/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;36
29/09/2022;Distretto Magenta;GESSI (ORTOPEDIA);2
29/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
29/09/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
29/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;32
29/09/2022;Distretto Magenta;MEDICINA MAGENTA;49
29/09/2022;Distretto Magenta;UROLOGIA MAGENTA;2
30/09/2022;Distretto Cuggiono;SALA CUGGIONO;19
30/09/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;20
30/09/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
30/09/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;7
30/09/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;1
30/09/2022;Distretto di Legnano;OCULISTICA;8
30/09/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;39
30/09/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;3
30/09/2022;Distretto di Legnano;PEDIATRIA LEGNANO;21
30/09/2022;Distretto di Legnano;CHIRURGIA LEGNANO;41
30/09/2022;Distretto di Legnano;MEDICINA LEGNANO;47
30/09/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
30/09/2022;Distretto Magenta;UROLOGIA MAGENTA;2
30/09/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;12
30/09/2022;Distretto Magenta;CHIRURGIA MAGENTA;31
30/09/2022;Distretto Magenta;GESSI (ORTOPEDIA);2
30/09/2022;Distretto Magenta;ORTOPEDIA MAGENTA;34
30/09/2022;Distretto Magenta;MEDICINA COVID MAGENTA;7
30/09/2022;Distretto Magenta;PEDIATRIA MAGENTA;25
30/09/2022;Distretto Magenta;OBI GENERALE MAGENTA;8
30/09/2022;Distretto Magenta;MEDICINA MAGENTA;55
01/10/2022;Distretto Cuggiono;SALA CUGGIONO;25
01/10/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;5
01/10/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
01/10/2022;Distretto di Legnano;PEDIATRIA LEGNANO;31
01/10/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;1
01/10/2022;Distretto di Legnano;OCULISTICA;7
01/10/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;3
01/10/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
01/10/2022;Distretto di Legnano;MEDICINA LEGNANO;55
01/10/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
01/10/2022;Distretto di Legnano;CHIRURGIA LEGNANO;25
01/10/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;35
01/10/2022;Distretto Magenta;CHIRURGIA MAGENTA;35
01/10/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;3
01/10/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;17
01/10/2022;Distretto Magenta;MEDICINA MAGENTA;51
01/10/2022;Distretto Magenta;PEDIATRIA MAGENTA;35
01/10/2022;Distretto Magenta;ORTOPEDIA MAGENTA;33
01/10/2022;Distretto Magenta;GESSI (ORTOPEDIA);6
01/10/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
01/10/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
01/10/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
02/10/2022;Distretto Cuggiono;SALA CUGGIONO;21
02/10/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;5
02/10/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;3
02/10/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;5
02/10/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
02/10/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
02/10/2022;Distretto di Legnano;OCULISTICA;3
02/10/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;41
02/10/2022;Distretto di Legnano;MEDICINA LEGNANO;53
02/10/2022;Distretto di Legnano;PEDIATRIA LEGNANO;35
02/10/2022;Distretto di Legnano;CHIRURGIA LEGNANO;46
02/10/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
02/10/2022;Distretto Magenta;PEDIATRIA MAGENTA;46
02/10/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;8
02/10/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
02/10/2022;Distretto Magenta;MEDICINA MAGENTA;46
02/10/2022;Distretto Magenta;GESSI (ORTOPEDIA);3
02/10/2022;Distretto Magenta;CHIRURGIA MAGENTA;45
02/10/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;1
02/10/2022;Distretto Magenta;ORTOPEDIA MAGENTA;42
03/10/2022;Distretto Cuggiono;SALA CUGGIONO;39
03/10/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
03/10/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;22
03/10/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;14
03/10/2022;Distretto di Legnano;PEDIATRIA LEGNANO;22
03/10/2022;Distretto di Legnano;CHIRURGIA LEGNANO;38
03/10/2022;Distretto di Legnano;OCULISTICA;4
03/10/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;3
03/10/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;49
03/10/2022;Distretto di Legnano;MEDICINA LEGNANO;50
03/10/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
03/10/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
03/10/2022;Distretto Magenta;PEDIATRIA COVID ACCOMPAGNATORI;2
03/10/2022;Distretto Magenta;PEDIATRIA MAGENTA;38
03/10/2022;Distretto Magenta;MEDICINA COVID MAGENTA;2
03/10/2022;Distretto Magenta;GESSI (ORTOPEDIA);4
03/10/2022;Distretto Magenta;CHIRURGIA MAGENTA;26
03/10/2022;Distretto Magenta;MEDICINA MAGENTA;59
03/10/2022;Distretto Magenta;ORTOPEDIA MAGENTA;41
03/10/2022;Distretto Magenta;OBI GENERALE MAGENTA;4
03/10/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;9
04/10/2022;Distretto Cuggiono;SALA CUGGIONO;31
04/10/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;19
04/10/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;8
04/10/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;50
04/10/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;13
04/10/2022;Distretto di Legnano;CHIRURGIA LEGNANO;28
04/10/2022;Distretto di Legnano;PEDIATRIA LEGNANO;30
04/10/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;1
04/10/2022;Distretto di Legnano;OCULISTICA;6
04/10/2022;Distretto di Legnano;MEDICINA LEGNANO;53
04/10/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;6
04/10/2022;Distretto Magenta;GESSI (ORTOPEDIA);1
04/10/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;7
04/10/2022;Distretto Magenta;MEDICINA MAGENTA;45
04/10/2022;Distretto Magenta;CHIRURGIA MAGENTA;40
04/10/2022;Distretto Magenta;MEDICINA COVID MAGENTA;4
04/10/2022;Distretto Magenta;ORTOPEDIA MAGENTA;35
04/10/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;2
04/10/2022;Distretto Magenta;PEDIATRIA MAGENTA;33
04/10/2022;Distretto Magenta;OBI GENERALE MAGENTA;6
05/10/2022;Distretto Cuggiono;SALA CUGGIONO;23
05/10/2022;Distretto Cuggiono;ORTOPEDICA CUGGIONO;1
05/10/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;6
05/10/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;26
05/10/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;16
05/10/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;8
05/10/2022;Distretto di Legnano;CHIRURGIA LEGNANO;35
05/10/2022;Distretto di Legnano;PEDIATRIA LEGNANO;23
05/10/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
05/10/2022;Distretto di Legnano;MEDICINA LEGNANO;45
05/10/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;42
05/10/2022;Distretto di Legnano;OCULISTICA;9
05/10/2022;Distretto Magenta;PEDIATRIA MAGENTA;25
05/10/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
05/10/2022;Distretto Magenta;OBI GENERALE MAGENTA;3
05/10/2022;Distretto Magenta;CHIRURGIA MAGENTA;38
05/10/2022;Distretto Magenta;MEDICINA MAGENTA;54
05/10/2022;Distretto Magenta;ORTOPEDIA MAGENTA;37
05/10/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;6
06/10/2022;Distretto Cuggiono;SALA CUGGIONO;21
06/10/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;16
06/10/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;10
06/10/2022;Distretto di Legnano;CHIRURGIA LEGNANO;42
06/10/2022;Distretto di Legnano;MEDICINA LEGNANO;47
06/10/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;2
06/10/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;7
06/10/2022;Distretto di Legnano;PEDIATRIA LEGNANO;18
06/10/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;45
06/10/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;10
06/10/2022;Distretto di Legnano;OCULISTICA;1
06/10/2022;Distretto Magenta;MEDICINA COVID MAGENTA;6
06/10/2022;Distretto Magenta;PEDIATRIA MAGENTA;18
06/10/2022;Distretto Magenta;OBI GENERALE MAGENTA;2
06/10/2022;Distretto Magenta;ORTOPEDIA MAGENTA;40
06/10/2022;Distretto Magenta;CHIRURGIA MAGENTA;37
06/10/2022;Distretto Magenta;MEDICINA MAGENTA;75
06/10/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;10
07/10/2022;Distretto Cuggiono;SALA CUGGIONO;31
07/10/2022;Distretto di Abbiategrasso;OCULISTICA ABBIATEGRASSO;7
07/10/2022;Distretto di Abbiategrasso;SALA ABBIATEGRASSO;12
07/10/2022;Distretto di Legnano;ORTOPEDIA LEGNANO;53
07/10/2022;Distretto di Legnano;PEDIATRIA/CHIRURGICA LEGNANO;4
07/10/2022;Distretto di Legnano;MEDICINA LEGNANO;39
07/10/2022;Distretto di Legnano;OSTETRICIA/GINECOLOGIA LEGNANO;9
07/10/2022;Distretto di Legnano;CHIRURGIA LEGNANO;36
07/10/2022;Distretto di Legnano;OCULISTICA;2
07/10/2022;Distretto di Legnano;OBI PEDIATRICA LEGNANO;2
07/10/2022;Distretto di Legnano;PEDIATRIA LEGNANO;22
07/10/2022;Distretto di Legnano;MEDICINA COVID LEGNANO;13
07/10/2022;Distretto Magenta;OBI GENERALE MAGENTA;5
07/10/2022;Distretto Magenta;OSTETRICIA/GINECOLOGIA MAGENTA;11
07/10/2022;Distretto Magenta;MEDICINA COVID MAGENTA;3
07/10/2022;Distretto Magenta;OBI PEDIATRICA MAGENTA;1
